"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"COMM-301Lg","Empirical Research in Communication","","4.0 units","Lecture-Lab","20458R","001","12:00-1:50pm","Mon, Wed","100","0","0","Carmen Lee","ANNL105A"
"COMM-302","Persuasion","","4.0 units","Lecture","20459R","001","11:00-12:20pm","Tue, Thu","25","0","0","Sean Kennedy","ANNL115"
"COMM-304","Interpersonal Communication","","4.0 units","Lecture","20475R","001","2:00-3:20pm","Tue, Thu","25","0","0","Jillian Pierson","ASC331"
"COMM-305","Understanding Social Science Research","","4.0 units","Lecture","20477R","001","12:30-1:50pm","Tue, Thu","75","0","0","Marlon Twyman","ASC204"
"COMM-309","Communication and Technology","","4.0 units","Lecture-Discussion","20491R","001","2:00-3:20pm","Mon, Wed","125","0","0","Fran̤ois Bar","ANNL105A"
"COMM-311","Communication and Publics","","4.0 units","Lecture-Discussion","20499R","001","9:30-10:50am","Tue, Thu","64","0","0","Daniel Durbin","ANNL101"
"COMM-312","The Business and Culture of Celebrity","","4.0 units","Lecture","20505R","001","12:00-1:50pm","Mon, Wed","25","0","0","Nazli Offringa","ANNL101"
"COMM-313","Screen time: How Media Shapes Us","","4.0 units","Lecture-Discussion","20506R","001","3:30-4:50pm","Mon, Wed","75","0","0","Carmen Lee","ANNL105A"
"COMM-314","The Evolution of K-Pop","","4.0 units","Lecture","20507R","001","2:00-3:20pm","Mon, Wed","25","0","0","Hye Jin Lee","ASCG34"
"COMM-320","Small Group and Team Communication","","4.0 units","Lecture","20509R","001","12:30-1:50pm","Tue, Thu","25","0","0","Julianna Kirschner","ANN406"
"COMM-321","Communication and Social Media","","4.0 units","Lecture","20510R","001","10:00-11:50am","Mon, Wed","25","0","0","Hye Jin Lee","ASCG34"
"COMM-322","Argumentation and Advocacy","","4.0 units","Lecture","20512R","001","12:00-1:50pm","Mon, Wed","18","0","0","Carlos Godoy","ASC331"
"","","","","Lecture","20513R","001","12:00-1:50pm","Mon, Wed","18","0","0","","ANN211"
"","","","","Lecture","20514R","001","9:30-10:50am","Tue, Thu","18","0","0","Kiran Dhillon","ASC331"
"","","","","Lecture","20515R","001","12:30-1:50pm","Tue, Thu","18","0","0","Kiran Dhillon","ASC331"
