"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Discussion","30503R","001","5:00-5:50pm","Wednesday","40","0","0","Cauligi Raghavendra","DMC101"
"","","","","Lecture","30500R","001","10:00-11:50am","Tue, Thu","30","0","0","Ali Zahid","OHE122"
"","","","","Lecture","30545D","014","10:00-11:50am","Tue, Thu","30","0","0","Ali Zahid","DEN@Viterbi"
"","","","","Discussion","30504R","001","1:00-1:50pm","Friday","30","0","0","Ali Zahid","OHE122"
"","","","","Discussion","30546D","014","1:00-1:50pm","Friday","30","0","0","Ali Zahid","DEN@Viterbi"
"","","","","Quiz","30684R","001","7:00-9:15pm","Friday","40","0","0","Ali Zahid","OFFICE"
"","","","","Quiz","31186D","014","4:00-5:50pm","Friday","30","0","0","Ali Zahid","DEN@Viterbi"
"EE-451","Parallel and Distributed Computation","P","4.0 units","Lecture","30408D","001","2:00-3:20pm","Tue, Thu","60","0","0","","ZHS252"
"","","","","Lab","30409R","001","2:00-3:20pm","Friday","60","0","0","","SOSB46"
"EE-454L","Introduction to System-on-Chip","P","4.0 units","Lecture","30911D","001","2:00-3:50pm","Mon, Wed","45","0","0","Shahin Nazarian","KAP156"
"","","","","Lab","30559R","001","9:00-10:50am","Friday","45","0","0","","THH212"
"EE-455x","Introduction to Programming Systems Design","","4.0 units","Lecture","30100D","001","12:30-1:50pm","Tue, Thu","120","0","0","Claire Bono","OHE122"
"","","","","Lab","29950R","001","4:00-5:50pm","Thursday","30","0","0","","SAL109"
"","","","","Lab","30192R","001","2:00-3:50pm","Thursday","30","0","0","","SAL126"
"","","","","Lab","30205D","001","6:00-7:50pm","Thursday","30","0","0","","SAL109"
"","","","","Lab","30262D","001","10:00-11:50am","Friday","30","0","0","","DMC150"
"","","","","Lecture","29963D","014","12:30-1:50pm","Tue, Thu","30","0","0","Claire Bono","DEN@Viterbi"
"","","","","Lab","29964R","014","TBA","","30","0","0","","DEN@Viterbi"
"EE-457","Computer Systems Organization","P","4.0 units","Lecture","31284R","001","2:00-3:50pm","Mon, Wed","60","0","0","Gandhi Puvvada","GFS101"
"","","","","Lecture","31305D","014","4:00-5:50pm","Tue, Thu","20","0","0","","DEN@Viterbi"
"","","","","Lecture","31338R","001","4:00-5:50pm","Tue, Thu","82","0","0","Gandhi Puvvada","OHE132"
"","","","","Discussion","30569R","001","4:00-4:50pm","Wednesday","82","0","0","","OHE132"
"","","","","Discussion","30605R","001","12:00-12:50pm","Friday","95","0","0","","SLH200"
"","","","","Discussion","31285D","014","4:00-4:50pm","Wednesday","20","0","0","","DEN@Viterbi"
"","","","","Quiz","31336D","014","6:00-9:00pm","Thursday","20","0","0","","DEN@Viterbi"
"","","","","Quiz","31337R","001","6:00-9:00pm","Thursday","180","0","0","","OFFICE"
"EE-477L","MOS VLSI Circuit Design","P","4.0 units","Lecture","30523R","001","4:00-5:50pm","Mon, Wed","70","0","0","Shahin Nazarian Massoud Pedram","ZHS352"
"","","","","Lecture","30593R","001","12:00-1:50pm","Mon, Wed","82","0","0","Shahin Nazarian","OHE132"
"","","","","Lecture","30599D","014","12:00-1:50pm","Mon, Wed","20","0","0","Shahin Nazarian","DEN@Viterbi"
"","","","","Quiz","30449R","001","TBA","Monday","160","0","0","","OFFICE"
"","","","","Lab","30577D","014","3:00-4:50pm","Friday","20","0","0","","DEN@Viterbi"
"","","","","Lab","30595R","001","3:00-4:50pm","Friday","56","0","0","","OHE100D"
"","","","","Lab","30598R","001","6:00-7:50pm","Tuesday","48","0","0","","KAP144"
"","","","","Lab","30991R","001","6:00-7:50pm","Friday","48","0","0","","KAP144"
"EE-482","Linear Control Systems","P","4.0 units","Lecture","30603R","001","4:00-5:50pm","Mon, Wed","20","0","0","Richard Chiang","THH115"
"","","","","Lab","30607R","001","6:30-9:30pm","Thursday","10","0","0","","EEBB18"
"","","","","Lab","30871R","001","6:30-9:30pm","Tuesday","10","0","0","","EEBB18"
"EE-483","Introduction to Digital Signal Processing","P","4.0 units","Lecture","30609R","001","10:00-11:50am","Tue, Thu","75","0","0","Justin Haldar","OHE136"
"","","","","Lecture","30613D","014","10:00-11:50am","Tue, Thu","20","0","0","Justin Haldar","DEN@Viterbi"
"","","","","Discussion","30561D","014","1:00-1:50pm","Friday","20","0","0","","DEN@Viterbi"
"","","","","Discussion","30612R","001","1:00-1:50pm","Friday","75","0","0","","OHE136"
"EE-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","30611D","001","TBA","","15","0","0","Michelle Povinelli Bhaskar Krishnamachari","OFFICE"
"EE-494a","Undergraduate Thesis","C","2.0 units","Lecture","31188D","001","TBA","","10","0","0","","OFFICE"
"EE-494b","Undergraduate Thesis","PC","2.0 units","Lecture","31187R","001","TBA","","10","0","0","","OFFICE"
"EE-503","Probability for Electrical and Computer Engineers","","4.0 units","Discussion","30527R","048","10:00-10:50am","Friday","40","0","0","Brandon Franzke","WPH102"
"","","","","Lecture","30774R","048","12:00-1:50pm","Tue, Thu","70","0","0","Brandon Franzke","LVL17"
"","","","","Discussion","31113R","048","11:00-11:50am","Friday","70","0","0","","THH212"
"","","","","Lecture","30587R","048","2:00-6:50pm","Friday","49","0","0","Bart Kosko","ZHS252"
"","","","","Discussion","30588R","048","4:00-4:50pm","Wednesday","49","0","0","Bart Kosko","SLH100"
"","","","","Lecture","30689D","048","8:00-9:50am","Tue, Thu","81","0","0","Andreas Molisch","OHE122"
"","","","","Lecture","30789D","034","8:00-9:50am","Tue, Thu","20","0","0","Andreas Molisch","DEN@Viterbi"
"","","","","Discussion","30699R","048","2:00-2:50pm","Friday","81","0","0","Andreas Molisch","OHE122"
"","","","","Discussion","31399D","034","2:00-2:50pm","Friday","20","0","0","Andreas Molisch","DEN@Viterbi"
"EE-507","Micro- and Nano-Fabrication Technology","","4.0 units","Lecture","30773R","048","2:00-3:50pm","Mon, Wed","48","0","0","Wei Wu","LVL16"
"EE-509","Nanophotonics and Metamaterials","P","4.0 units","Lecture","30786R","048","2:00-3:50pm","Mon, Wed","18","0","0","Michelle Povinelli","WPH104"
"EE-510","Linear Algebra for Engineering","","4.0 units","Lecture","30477R","048","2:00-3:50pm","Tue, Thu","80","0","0","","OHE122"
"","","","","Lecture","30479D","034","2:00-3:50pm","Tue, Thu","10","0","0","","DEN@Viterbi"
"","","","","Discussion","30478R","048","3:00-3:50pm","Friday","80","0","0","","OHE122"
"","","","","Discussion","30483D","034","3:00-3:50pm","Friday","10","0","0","","DEN@Viterbi"
"","","","","Lecture","30475R","048","4:00-5:50pm","Tue, Thu","60","0","0","","GFS118"
"","","","","Discussion","30476R","048","9:00-9:50am","Friday","60","0","0","","SSL202"
"EE-511","Machine Learning Hardware Accelerators","P","4.0 units","Lecture","30572R","048","2:00-3:50pm","Mon, Wed","36","0","0","Mehdi Kamal","VPDLL101"
"","","","","Discussion","30573R","048","3:00-3:50pm","Friday","36","0","0","","DMC201"
"EE-512","Stochastic Processes for Financial Engineering","P","4.0 units","Lecture","31190R","048","10:00-11:50am","Mon, Wed","45","0","0","George Papavassilopoulos","OHE100C"
"","","","","Lecture","31298D","034","10:00-11:50am","Mon, Wed","10","0","0","George Papavassilopoulos","DEN@Viterbi"
"","","","","Discussion","31193R","048","10:00-10:50am","Friday","45","0","0","","OHE100C"
"","","","","Discussion","31299D","034","10:00-10:50am","Friday","10","0","0","","DEN@Viterbi"
"EE-514","Quantum Error Correction","P","4.0 units","Lecture","30888R","048","4:00-5:50pm","Tue, Thu","38","0","0","Daniel Lidar","VPD106"
"EE-515","Quantum Sensing: Machine Learning, Inference and Information","","4.0 units","Lecture","30565R","048","2:00-3:50pm","Mon, Wed","25","0","0","Quntao Zhuang","DMC155"
"EE-516","High-Voltage DC Transmission Systems","P","4.0 units","Lecture","31322D","034","6:00-9:40pm","Wednesday","20","0","0","Mohammed Beshir","DEN@Viterbi"
"","","","","Lecture","31398R","048","6:00-9:40pm","Wednesday","40","0","0","Mohammed Beshir","RTH115"
"EE-518","Mathematics and Tools for Financial Engineering","","4.0 units","Lecture","31301D","048","2:00-3:50pm","Mon, Wed","80","0","0","George Papavassilopoulos","OHE132"
"","","","","Lecture","31303D","034","2:00-3:50pm","Mon, Wed","20","0","0","George Papavassilopoulos","DEN@Viterbi"
"","","","","Discussion","31302R","048","6:00-6:50pm","Friday","80","0","0","","OHE122"
"","","","","Discussion","31304D","034","6:00-6:50pm","Friday","20","0","0","","DEN@Viterbi"
"EE-520","Introduction to Quantum Information Processing","","4.0 units","Lecture","30812D","048","2:00-3:50pm","Tue, Thu","35","0","0","Todd Brun","KAP146"
"EE-525","Power System Protection","P","4.0 units","Lecture","30624R","048","6:00-9:50pm","Thursday","25","0","0","Backer Abu-Jaradeh","OHE136"
"","","","","Lecture","30625D","034","6:00-9:50pm","Thursday","10","0","0","Backer Abu-Jaradeh","DEN@Viterbi"
"EE-530","Optical Materials, Instruments and Devices","","4.0 units","Lecture","30681R","048","4:00-5:50pm","Mon, Wed","24","0","0","Demetri Christodoulides","KAP134"
"EE-534","Materials Characterization","","4.0 units","Lecture","32177R","048","10:00-11:50am","Mon, Wed","15","0","0","","VHE206"
"EE-536a","Analog Integrated Circuits","P","4.0 units","Lecture","30695D","034","2:00-3:50pm","Mon, Wed","25","0","0","Mike Shuo-Wei Chen","DEN@Viterbi"
"","","","","Lecture","30696R","048","2:00-3:50pm","Mon, Wed","76","0","0","Mike Shuo-Wei Chen","OHE136"
"","","","","Discussion","30697D","034","10:00-10:50am","Friday","25","0","0","","DEN@Viterbi"
"","","","","Discussion","30698R","048","10:00-10:50am","Friday","76","0","0","","OHE136"
"EE-537","Modern Solid-State Devices","P","4.0 units","Lecture","30590R","048","2:30-3:50pm","Tue, Thu","25","0","0","Chongwu Zhou","DMC154"
"EE-538","Computing Principles for Electrical Engineers","","2.0 units","Lecture","30753R","048","2:30-4:20pm","Friday","50","0","0","Arash Saifhashemi","GFS101"
"","","","","Lecture","30759R","048","4:30-6:20pm","Friday","50","0","0","Arash Saifhashemi","GFS101"
"","","","","Discussion","30757R","048","6:00-7:20pm","Wednesday","65","0","0","","ZHS352"
"","","","","Discussion","30761R","048","6:00-7:20pm","Thursday","35","0","0","","KAP147"
"EE-539","Engineering Quantum Mechanics","","4.0 units","Lecture","30702R","048","10:00-11:50am","Mon, Wed","40","0","0","Tony Levi","VPD110"
"","","","","Quiz","30733R","048","9:00-9:50am","Friday","40","0","0","","OFFICE"
"EE-541","A Computational Introduction to Deep Learning","","2.0 units","Lecture","30799D","048","3:00-4:50pm","Monday","60","0","0","Brandon Franzke","SOSB4"
"EE-542","Internet and Cloud Computing","P","4.0 units","Lecture","31119R","048","12:00-1:50pm","Mon, Wed","60","0","0","Young Cho","THH116"
"EE-545","Robotics","","4.0 units","Lecture","30167D","048","4:00-7:20pm","Thursday","70","0","0","","SLH102"
"","","","","Lecture","29975D","048","2:00-3:50pm","Mon, Wed","70","0","0","Daniel Seita","LVL17"
"","","","","Lab","30226R","048","8:00-9:50am","Friday","70","0","0","","RTH419"
