"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","30303D","001","2:00-5:20pm","Wednesday","50","0","0","","SOSB46"
"","","","","Lecture","30389D","001","11:00-12:20pm","Tue, Thu","300","0","0","Marco Papa","THH101"
"","","","","Lab","29904D","001","6:00-7:50pm","Wednesday","30","0","0","","SAL109"
"","","","","Lab","30107R","001","12:00-1:50pm","Monday","30","0","0","","SAL126"
"","","","","Lab","30108R","001","10:00-11:50am","Monday","30","0","0","","SAL126"
"","","","","Lab","30134R","001","4:00-5:50pm","Tuesday","30","0","0","","SAL126"
"","","","","Lab","30237R","001","2:00-3:50pm","Tuesday","30","0","0","","SAL126"
"","","","","Lab","30238R","001","12:00-1:50pm","Wednesday","30","0","0","","SAL127"
"","","","","Lab","30239R","001","10:00-11:50am","Wednesday","30","0","0","","SAL126"
"","","","","Lab","30241R","001","6:00-7:50pm","Tuesday","30","0","0","","SAL109"
"","","","","Lab","30385R","001","4:00-5:50pm","Wednesday","30","0","0","","SAL109"
"","","","","Lab","30396D","001","6:00-7:50pm","Tuesday","30","0","0","","SAL126"
"","","","","Quiz","30028R","001","6:00-7:50pm","Friday","300","0","0","","THH101"
"CSCI-270","Introduction to Algorithms and Theory of Computing","P","4.0 units","Lecture","30109D","001","3:30-4:50pm","Mon, Wed","220","0","0","Mate Szabo","THH101"
"","","","","Discussion","30361R","001","10:00-11:50am","Friday","110","0","0","","THH301"
"","","","","Discussion","30362R","001","12:00-1:50pm","Friday","110","0","0","","THH102"
"","","","","Quiz","30029R","001","7:00-8:50pm","Thursday","220","0","0","","SAL101"
"","","","","Lecture","30190D","001","5:30-6:50pm","Mon, Wed","70","0","0","Jiapeng Zhang","THH102"
"","","","","Discussion","30363R","001","2:00-3:50pm","Friday","70","0","0","","THH301"
"","","","","Quiz","30222R","001","7:00-8:50pm","Thursday","70","0","0","","GFS116"
"","","","","Lecture","29994D","001","8:00-9:20am","Mon, Wed","30","0","0","","KAP163"
"","","","","Discussion","30245R","001","10:00-11:50am","Friday","30","0","0","","SOSB4"
"","","","","Quiz","30294R","001","7:00-8:50pm","Thursday","30","0","0","","KAP140"
"CSCI-299","Special Topics","","1.0-8.0 units, max 8"
"","Programming Fundamentals for Computational Science","","4.0","Lecture","30159R","001","8:00-9:50am","Tue, Thu","40","0","0","","RTH115"
"","Programming for Applications for Computational Science","","4.0","Lecture","30160R","001","8:00-9:50am","Mon, Wed","35","0","0","","RTH115"
