"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"LING-530","Generative Syntax","","3.0 units","Lecture","38907D","001","3:30-5:20pm","Wednesday","15","0","0","","KAP137"
"LING-531a","Phonology","","3.0 units","Lecture","38908D","001","10:00-11:20am","Mon, Wed","15","0","0","","DMC204"
"LING-532","Current Issues in Syntactic Theory","","3.0 units","Lecture","38943D","001","12:30-1:50pm","Mon, Wed","15","0","0","","KAP137"
"LING-534","Semantics","","3.0 units","Lecture","38915D","001","11:00-12:20pm","Tue, Thu","15","0","0","","HED103"
"LING-576","Psycholinguistics","","3.0 units","Lecture","38951D","001","2:00-4:20pm","Thursday","15","0","0","","VHE206"
"LING-580","General Phonetics","","3.0 units","Lecture","38955D","001","2:00-4:20pm","Tuesday","25","0","0","","GFS330"
"LING-593x","Practicum in Teaching the Liberal Arts: Linguistics","C","2.0 units","Lecture","38968D","001","3:30-5:00pm","Wednesday","15","0","0","","OFFICE"
"LING-595","Directed Readings","","1.0-4.0 units","Lecture","38970D","001","TBA","","25","0","0","","OFFICE"
"LING-610","Seminar in Linguistic Theory","","3.0 units, max 12","Lecture","38973D","001","3:30-5:50pm","Thursday","15","0","0","","OFFICE"
"LING-631","Seminar in Phonological Theory","","3.0 units, max 12","Lecture","38979D","001","12:00-2:20pm","Wednesday","15","0","0","","OFFICE"
"LING-635","Seminar in Syntax","","3.0 units, max 12","Lecture","38983D","001","9:30-11:50am","Wednesday","15","0","0","","OFFICE"
"LING-676","Seminar in Psycholinguistics","","3.0 units, max 12","Lecture","38991D","001","10:00-12:20pm","Thursday","12","0","0","","KAP150"
"LING-790","Research","","1.0-12.0 units","Lecture","38993D","001","TBA","","15","0","0","","OFFICE"
"","","","","Lecture","38994D","001","TBA","","15","0","0","","OFFICE"
"LING-794a","Doctoral Dissertation","","2.0 units","Lecture","38995D","001","TBA","","15","0","0","","OFFICE"
"LING-794b","Doctoral Dissertation","P","2.0 units","Lecture","38996D","001","TBA","","15","0","0","","OFFICE"
"LING-794c","Doctoral Dissertation","P","2.0 units","Lecture","38997D","001","TBA","","15","0","0","","OFFICE"
"LING-794d","Doctoral Dissertation","P","2.0 units","Lecture","38998D","001","TBA","","15","0","0","","OFFICE"
"LING-794z","Doctoral Dissertation","PC","0.0 units","Lecture","38999D","001","TBA","","15","0","0","","OFFICE"
