"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"AMST-414","Latina/o Screen Cultures","","4.0 units","Lecture","18197R","001","10:00-1:50pm","Tuesday","30","0","0","Laura Isabel Serna","SCA203"
"AMST-424m","Political Participation and American Diversity","","4.0 units","Lecture","52080R","001","12:00-1:50pm","Mon, Wed","19","0","0","Morris Levy","DMC200"
"AMST-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","10443D","001","TBA","","12","0","0","","OFFICE"
"","","","","Lecture","10441D","001","TBA","","10","0","0","","OFFICE"
"AMST-492","Research Methods in American Studies and Ethnicity","","4.0 units","Lecture","10442D","001","9:00-11:50am","Tuesday","12","0","0","Lanita Jacobs","KAP445"
"AMST-500","Introduction to American Studies and Ethnicity","MC","4.0 units","Lecture","10450D","001","2:00-4:50pm","Tuesday","12","0","0","Natalia Molina","THH109"
"AMST-552","Archives and Subcultures","","4.0 units","Lecture","10462R","001","2:00-4:50pm","Monday","12","0","0","Nayan Shah","KAP150"
"AMST-554","Readings in Chicano/Latino History","","4.0 units","Lecture","10464D","001","2:00-4:50pm","Friday","12","0","0","George Sanchez","KAP150"
"AMST-562","The Practice of Ethnography","","4.0 units","Lecture","10672R","001","2:00-4:50pm","Tuesday","15","0","0","Eduardo Romero Dianderas",""
"AMST-590","Directed Research","","1.0-12.0 units","Lecture","10478D","001","TBA","","12","0","0","","OFFICE"
"AMST-593","Practicum in Teaching the Liberal Arts: American Studies","","2.0 units","Lecture","10479D","001","5:00-6:20pm","Thursday","10","0","0","Alicia Chavez","KAP150"
"AMST-680","Interdisciplinary Research Seminar in Cultural Studies","","4.0 units","Lecture","10489R","001","5:00-7:50pm","Tuesday","12","0","0","John Rowe","THH107"
"AMST-700","Theories and Practices of Professional Development","","4.0 units","Lecture","10491D","001","5:00-7:50pm","Tuesday","12","0","0","John Rowe","KAP460"
"AMST-790","Research","","1.0-12.0 units","Lecture","10493D","001","TBA","","10","0","0","","OFFICE"
"AMST-794a","Doctoral Dissertation","","2.0 units","Lecture","10495D","001","TBA","","12","0","0","","OFFICE"
"AMST-794b","Doctoral Dissertation","P","2.0 units","Lecture","10496D","001","TBA","","12","0","0","","OFFICE"
"AMST-794c","Doctoral Dissertation","P","2.0 units","Lecture","10497D","001","TBA","","12","0","0","","OFFICE"
"AMST-794d","Doctoral Dissertation","P","2.0 units","Lecture","10498D","001","TBA","","12","0","0","","OFFICE"
"AMST-794z","Doctoral Dissertation","P","0.0 units","Lecture","10499D","001","TBA","","18","0","0","","OFFICE"
