"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"PHYS-153L","Fundamentals of Physics III: Optics and Modern Physics","P","4.0 units","Lecture","50420R","001","8:30-9:50am","MWF","72","0","0","Loic Anderegg","SLH102"
"","","","","Quiz","50421R","001","5:00-6:20pm","Wednesday","72","0","0","","SLH102"
"","","","","Lab","50426R","001","11:00-1:50pm","Tuesday","8","0","0","","KAPB29"
"","","","","Lab","50427R","001","2:00-4:50pm","Tuesday","8","0","0","","KAPB29"
"","","","","Lab","50428R","001","2:00-4:50pm","Wednesday","8","0","0","","KAPB29"
"","","","","Lab","50429R","001","2:00-4:50pm","Thursday","8","0","0","","KAPB29"
"","","","","Lab","50430R","001","5:00-7:50pm","Tuesday","8","0","0","","KAPB29"
"PHYS-162L","Advanced Principles of Physics II","P","4.0 units","Lecture","50550D","001","2:00-3:50pm","Tue, Thu","93","0","0","Lara Martini","SLH102"
"","","","","Lab","50552R","001","8:00-10:50am","Tuesday","2","0","0","","KAPB25"
"","","","","Lab","50553R","001","8:00-10:50am","Wednesday","2","0","0","","KAPB25"
"","","","","Lab","50554R","001","11:00-1:50pm","Tuesday","2","0","0","","KAPB25"
"","","","","Lab","50555R","001","11:00-1:50pm","Wednesday","2","0","0","","KAPB25"
"","","","","Lab","50556R","001","11:00-1:50pm","Thursday","2","0","0","","KAPB25"
"","","","","Lab","50557R","001","11:00-1:50pm","Friday","2","0","0","","KAPB25"
"","","","","Lab","50558R","001","8:00-10:50am","Friday","2","0","0","","KAPB25"
"","","","","Lab","50560R","001","2:00-4:50pm","Wednesday","2","0","0","","KAPB25"
"","","","","Lab","50562R","001","2:00-4:50pm","Friday","2","0","0","","KAPB25"
"","","","","Lab","50563R","001","5:00-7:50pm","Tuesday","2","0","0","","KAPB25"
"","","","","Lab","50565R","001","5:00-7:50pm","Thursday","28","0","0","","KAPB25"
"","","","","Lab","50566R","001","8:00-10:50am","Thursday","2","0","0","","KAPB25"
"","","","","Quiz","50551R","001","5:00-6:20pm","Wednesday","93","0","0","","SLH100"
"PHYS-190","Physics Discovery Series","","2.0 units","Lecture","50470D","001","1:00-1:50pm","Monday","56","0","0","Kris Pardo","THH301"
"","","","","Lab","50472R","001","10:00-11:50am","Tuesday","25","0","0","Kris Pardo","KAP165"
"","","","","Lab","50473R","001","2:00-3:50pm","Tuesday","31","0","0","Kris Pardo","KAP158"
