"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","62857R","001","8:00-9:50am","Tue, Thu","18","0","0","","MCC111"
"","","","","Lecture","62859D","001","12:00-1:50pm","Tue, Thu","18","0","0","","MCC112"
"THTR-318","Creating the Hit Podcast","","2.0 units","Lecture","63161R","001","6:00-7:50pm","Tuesday","30","0","0","","THH213"
"THTR-320a","Intermediate Acting II","","4.0 units","Lecture","62886D","001","10:00-11:50am","Mon, Wed","18","0","0","","DABB5"
"THTR-322","Improv 2: Advanced Improv","P","2.0 units","Lecture","62890R","001","11:00-12:50pm","Thursday","18","0","0","","SCD"
"THTR-325","Casting for Stage and Screen","","2.0 units","Lecture","62615R","001","TBA","","25","0","0","","OFFICE"
"THTR-330","Scene Design I","","4.0 units","Lecture","62905R","001","10:00-11:50am","Tue, Thu","15","0","0","","KAP164"
"THTR-331","Costume Design I","","4.0 units","Lecture-Lab","62908R","001","10:00-11:50am","Tue, Thu","15","0","0","","PED114E"
"THTR-332","Lighting Design I","","4.0 units","Lecture","62909R","001","2:00-4:50pm","Monday","15","0","0","","MCC106"
"THTR-333","Stage Management I","","3.0 units","Lecture","62914R","001","10:00-12:50pm","Monday","18","0","0","","SOSB52"
"THTR-335","Scenic Construction","","3.0 units","Lecture","62920R","001","8:30-9:50am","Mon, Wed","15","0","0","","TTL"
"","","","","Lab","62921R","001","-","","15","0","0","","TBA"
"THTR-339a","The Actor's Instrument: Voice and Body II","PM","4.0 units","Lecture","62936D","001","4:00-5:50pm","Tue, Thu","18","0","0","","DAB109, DAB109"
"THTR-340a","Intermediate Voice","M","2.0 units","Lecture","62927D","001","2:30-3:50pm","Mon, Wed","18","0","0","","MCC112"
"THTR-342a","Basic Voice","","2.0 units","Lecture","62934D","001","2:00-3:20pm","Mon, Wed","19","0","0","","DABB5"
"","","","","Lecture","63265R","001","4:00-5:20pm","Mon, Wed","18","0","0","","MCC112"
"","","","","Lecture","62933R","001","12:30-1:50pm","Mon, Wed","18","0","0","","MCC107"
"THTR-343","Musical Theatre Audition","","3.0 units","Lecture-Lab","62940R","001","12:00-1:50pm","Mon, Wed","18","0","0","","MCC109"
"THTR-352a","Intermediate Acting II","P","4.0 units","Lecture","62950D","001","12:00-1:50pm","Tue, Thu","18","0","0","","DAB109"
"","","","","Lecture","62952R","001","8:00-9:50am","Tue, Thu","18","0","0","","MCC109"
"","","","","Lecture","62953D","001","10:00-11:50am","Mon, Wed","20","0","0","","MCC112"
"","","","","Lecture","62954D","001","12:00-1:50pm","Tue, Thu","21","0","0","","MCC107"
"THTR-354","Acting Shakespeare","P","4.0 units","Lecture","62958R","001","10:00-11:50am","Tue, Thu","18","0","0","","DABB5"
"THTR-355","Acting for Sitcoms","P","4.0 units","Lecture","62959D","001","12:00-1:50pm","Tue, Thu","18","0","0","","DABB10"
"THTR-365","Playwriting I","","4.0 units","Lecture","62964D","001","4:00-5:50pm","Tue, Thu","18","0","0","","KAP159"
"THTR-395m","Drama as Human Relations","","4.0 units","Lecture","62990R","001","2:00-3:50pm","Tue, Thu","30","0","0","","KAP166"
"THTR-397","Theatre Practicum","","1.0-4.0 units, max 12","Lecture","62993D","001","6:00-10:00pm","MTuWThF","50","0","0","",""
"","","","","Lecture","63001D","001","2:00-4:50pm","TuThF","20","0","0","","DAB213"
"","","","","Lecture","63002R","001","TBA","","50","0","0","","OFFICE"
"","","","","Lecture","63006R","001","TBA","","50","0","0","","OFFICE"
"","","","","Lecture","62994D","001","6:00-10:00pm","MTuWThF","50","0","0","",""
"","","","","Lecture","62995D","001","6:00-10:00pm","MTuWThF","50","0","0","",""
"","","","","Lecture","62996D","001","6:00-10:00pm","MTuWThF","50","0","0","",""
"","","","","Lecture","62997D","001","2:00-4:50pm","MWF","50","0","0","","PED207"
"","","","","Lecture","62998D","001","6:00-10:00pm","MTuWThF","50","0","0","",""
"","","","","Lecture","62999D","001","6:00-10:00pm","MTuWThF","50","0","0","",""
"","","","","Lecture","63000D","001","6:00-10:00pm","MTuWThF","50","0","0","",""
"THTR-402","Projection Design II","P","3.0 units","Lecture","63012R","001","10:00-12:50pm","Monday","15","0","0","","MCC106"
"","","","","Lab","63011R","001","-","","15","0","0","","TBA"
"THTR-404","Acting Theory","P","4.0 units","Lecture","63005D","001","2:00-3:50pm","Tue, Thu","25","0","0","","DABB5"
"THTR-405m","Performing Identities","","4.0 units","Lecture","63003D","001","10:00-11:50am","Mon, Wed","26","0","0","","SOSB48"
"THTR-406","Theatre on the Edge","","4.0 units","Lecture","63008R","001","2:00-3:50pm","Mon, Wed","25","0","0","","WPH107"
"THTR-407a","Drawing and Rendering for the Theater","","2.0 units","Lecture","63010R","001","9:00-11:50am","Friday","18","0","0","","PED114E"
"THTR-408a","Dialects","","2.0 units","Lecture","63013D","001","10:30-11:50am","Mon, Wed","20","0","0","","MCC109"
"THTR-409","Advanced Drafting: Vectorworks","","3.0 units","Lecture","63015D","001","2:00-4:50pm","Wednesday","13","0","0","","BIT"
"","","","","Lab","63016R","001","-","","13","0","0","","TBA"
"THTR-410","The Digital Actor","P","2.0 units","Lecture","63020R","001","4:00-5:50pm","Monday","20","0","0","","SHR105"
"THTR-411","The Business of Acting","C","4.0 units","Lecture","63017D","001","2:00-3:50pm","Mon, Wed","19","0","0","","DAB109"
"THTR-420","Senior Project","M","4.0 units","Lecture","63027D","001","12:00-1:50pm","Mon, Wed","18","0","0","","DABB10"
"THTR-421","Public Speaking as Performance: A Course for Non-Actors","","2.0 units","Lecture","63031R","001","10:00-11:50am","Tue, Thu","18","0","0","","MCC102"
"THTR-423","Magic","","2.0 units","Lecture","63033R","001","10:00-12:50pm","Friday","18","0","0","","KDC241"
"THTR-424","Creator as Entrepreneur","","2.0 units","Lecture","62623R","001","12:00-1:50pm","Monday","32","0","0","","THH108"
"THTR-427","Audition Technique for Film, Television and New Media","P","2.0 units","Lecture","63038D","001","2:00-3:50pm","Friday","18","0","0","","DABB10"
"THTR-432a","Scene Design II","P","3.0 units","Lecture","63040D","001","2:00-4:50pm","Wednesday","18","0","0","","KAP164"
"THTR-433a","Costume Design II","P","3.0 units","Lecture","63043D","001","2:00-4:50pm","Thursday","15","0","0","","PED114E"
"THTR-434a","Lighting Design II","P","3.0 units","Lecture","63046D","001","2:00-4:50pm","Friday","15","0","0","","MCC106"
"THTR-436","Sound for Theatre","P","3.0 units","Lecture","63050D","001","1:30-4:20pm","Monday","15","0","0","","MCC110, MCC110"
"THTR-438","Technical Theatre","","3.0 units","Lecture","62922R","001","8:30-9:50am","Tue, Thu","5","0","0","","WPH204"
"THTR-439","Stage Properties","","3.0 units","Lecture","63052R","001","12:00-1:50pm","Tue, Thu","18","0","0","","PED204"
"THTR-442","Voice-over Acting","P","2.0 units","Lecture","63056D","001","2:00-3:50pm","Friday","10","0","0","","MCC110"
"","","","","Lecture","63237D","001","10:00-11:50am","Monday","10","0","0","","MCC110"
"THTR-443","Production Management","P","4.0 units","Lecture","63058D","001","1:00-4:50pm","Wednesday","18","0","0","",""
"THTR-447","Fashion Influencing","","4.0 units","Lecture","63065R","001","4:00-5:50pm","Mon, Wed","25","0","0","","DAB109"
"THTR-448L","History of Fashion and the Costume","","4.0 units","Lecture","63066R","001","10:00-11:50am","Mon, Wed","20","0","0","",""
"","","","","Lab","63071R","001","-","","20","0","0","","TBA"
"THTR-452","Advanced Acting","P","4.0 units","Lecture","63064R","001","2:00-3:50pm","Tue, Thu","18","0","0","","PED206"
"THTR-456","Latinx Theatre","P","4.0 units","Lecture","63210R","001","10:00-11:50am","Tue, Thu","24","0","0","","DMC200"
"THTR-464","An Actor's Reel","P","2.0 units","Lecture","63070R","001","3:00-4:50pm","Friday","18","0","0","","MCC112"
"THTR-467","Going Viral: Performance for New Media","","2.0 units","Lecture","63158R","001","2:00-3:50pm","Monday","18","0","0","","DABB10"
"THTR-470","Sketch Comedy for Theatre","","4.0 units","Lecture","63081R","001","12:00-1:50pm","Mon, Wed","18","0","0","","DAB109"
"THTR-474","Introduction to Stand Up Comedy","","2.0 units","Lecture","63087D","001","10:00-11:50am","Friday","14","0","0","","DABB5"
"","","","","Lecture","63088D","001","2:00-3:50pm","Friday","14","0","0","","DABB5"
"","","","","Lecture","63089D","001","10:00-11:50am","Thursday","14","0","0","","PED204"
"","","","","Lecture","63122D","001","12:00-1:50pm","Tuesday","14","0","0","","MCC111"
"","","","","Lecture","63159D","001","12:00-1:50pm","Friday","14","0","0","","DABB5"
"THTR-475","Acting on Camera: The Collaborative Process","P","4.0 units, max 8","Lecture","63090D","001","10:00-12:50pm","Wednesday","13","0","0","",""
"THTR-479","Solo Performance","","4.0 units","Lecture","63106R","001","12:00-1:50pm","Mon, Wed","18","0","0","","DABB5"
"THTR-480a","Performance for Camera","P","2.0 units","Lecture","63108R","001","9:00-10:50am","Monday","12","0","0","","SHR105"
"","","","","Lecture","63119R","001","2:00-3:50pm","Tuesday","12","0","0","","SHR105"
"","","","","Lecture","63123R","001","12:00-1:50pm","Wednesday","12","0","0","","SHR105"
"","","","","Lecture","63124R","001","2:00-3:50pm","Thursday","12","0","0","","SHR105"
"THTR-480b","Performance for Camera","P","2.0 units","Lecture","63125R","001","9:00-10:50am","Friday","12","0","0","","WPH200"
"","","","","Lecture","63126R","001","12:00-1:50pm","Friday","12","0","0","","DABB10"
"THTR-482","Stand Up 2: Becoming A Pro","P","2.0 units","Lecture","63115R","001","6:00-7:50pm","Monday","18","0","0","","MCC112"
"THTR-484","Acting in Television Commercials","","2.0 units","Lecture","63121R","001","9:00-10:50am","Wednesday","18","0","0","","SHR105"
"THTR-489","Theatre Internship","","2.0-6.0 units","Lecture-Lab","63133D","001","TBA","","18","0","0","","OFFICE"
"THTR-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","63139D","001","-","","18","0","0","","TBA"
"","","","","Lecture","63141D","001","-","","18","0","0","","TBA"
"","","","","Lecture","63142D","001","-","","18","0","0","","TBA"
"THTR-491","Theatre Organization and Administration","","4.0 units","Lecture","63140D","001","1:00-3:50pm","Monday","18","0","0","","MRF206"
"THTR-493a","Periods and Styles","","2.0 units","Lecture","63144D","001","12:00-1:50pm","Friday","18","0","0","","KAP164"
"THTR-495","Experimental Theatre Workshop I","","4.0 units, max 8","Lecture","63148R","001","5:00-6:50pm","Mon, Wed","15","0","0","","DMC204"
"THTR-497","Advanced Theatre Practicum","P","2.0 units, max 4","Lecture","63154D","001","6:00-10:00pm","MTuWThF","20","0","0","",""
"","","","","Lecture","63155D","001","6:00-10:00pm","MTuWThF","25","0","0","",""
"","","","","Lecture","63156D","001","6:00-10:00pm","MTuWThF","25","0","0","","OFFICE, OFFICE"
"","","","","Lecture","63157D","001","6:00-10:00pm","MTuWThF","25","0","0","",""
"","","","","Lecture","63153D","001","6:00-10:00pm","MTuWThF","25","0","0","",""
"THTR-500","Dramaturgical Perspectives and Approaches","","2.0 units, max 10","Lecture","63170D","001","5:00-7:20pm","Monday","12","0","0","","DABB10"
"THTR-501","Poetry and Prose into Drama","","4.0 units, max 12","Lecture","63173D","001","2:00-4:50pm","Monday","18","0","0","",""
"THTR-507","Casting Director Workshop","","2.0 units","Lecture","63172D","001","10:00-11:50am","Mon, Wed","12","0","0","","WPH400"
"THTR-515a","Advanced Movement","","2.0 units","Lecture","63175D","001","10:00-11:50am","Tue, Thu","12","0","0","","MCC112"
"","","","","Lab","63176D","001","10:00-11:50am","Mon, Wed","12","0","0","","MCC107, DAB213, PED208, PED208"
"THTR-515c","Advanced Movement","P","2.0 units","Lecture","63177D","001","10:00-11:50am","Mon, Wed","12","0","0","","DAB109"
"","","","","Lab","63178R","001","10:00-11:50am","Tue, Thu","12","0","0","","MCC111"
"THTR-520a","Advanced Acting","","4.0 units","Lecture","63182D","001","3:00-5:50pm","Mon, Wed","12","0","0","","SCD"
"","","","","Lab","63181D","001","3:00-5:50pm","Friday","12","0","0","","MCC107, OFFICE"
"THTR-520c","Advanced Acting","P","2.0 units","Lecture","63184D","001","3:00-5:50pm","Mon, Wed","12","0","0","","DAB213"
"","","","","Lab","63185R","001","12:00-1:50pm","Tue, Thu","12","0","0","","DABB5"
"THTR-527","Writing the Pacific Rim: Global and Western Dramatic Writing","","4.0 units","Lecture","63186D","001","6:00-9:50pm","Thursday","12","0","0","","DMC153"
"THTR-529a","Textual Studies for Performance","","4.0 units","Lecture","63188D","001","12:00-1:50pm","Wed, Fri","10","0","0","","DMC153"
"THTR-540a","Advanced Voice Diction","","2.0 units","Lecture","63190D","001","3:00-5:50pm","Tue, Thu","12","0","0","","PED208"
"THTR-540c","Advanced Voice Diction","","4.0 units","Lecture","63192D","001","3:00-5:50pm","Tuesday","12","0","0","","SCD"
