"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lab","17322R","001","3:30-6:20pm","Thursday","6","0","0","","SGM136A/B"
"","","","","Lab","17324R","001","3:30-6:20pm","Thursday","6","0","0","","SGM136A/B"
"","","","","Lab","17326R","001","3:30-6:20pm","Thursday","6","0","0","","SGM136C/D"
"","","","","Lab","17328R","001","3:30-6:20pm","Thursday","6","0","0","","SGM136C/D"
"","","","","Lab","17330R","001","4:00-6:50pm","Wednesday","6","0","0","","SGM133A/B"
"","","","","Lab","17331R","001","4:00-6:50pm","Wednesday","6","0","0","","SGM133A/B"
"CHEM-107Lg","General Chemistry for Chemistry Majors","M","4.0 units","Lecture","17332D","001","11:00-11:50am","MWF","90","0","0","Alexander Benderskii","SLH100"
"","","","","Quiz","17333R","001","3:30-4:50pm","Thursday","90","0","0","","WPHB27"
"","","","","Lab","17335R","001","9:00-11:50am","Tuesday","6","0","0","","SGM133A/B"
"","","","","Lab","17337R","001","9:00-11:50am","Thursday","6","0","0","","SGM133A/B"
"","","","","Lab","17338R","001","1:00-3:50pm","Tuesday","6","0","0","","SGM133A/B"
"","","","","Lab","17339R","001","4:00-6:50pm","Tuesday","6","0","0","","SGM133A/B"
"CHEM-115aLg","Advanced General Chemistry","","4.0 units","Lecture-Discussion","17340D","001","9:00-9:50am","MWF","60","0","0","Hanna Reisler Jessica Parr","SGM101"
"","","","","Quiz","17341R","001","3:30-4:50pm","Thursday","60","0","0","","SGM101"
"","","","","Lab","17342R","001","9:00-11:50am","Tuesday","6","0","0","","SGM133C"
"","","","","Lab","17343R","001","12:30-3:20pm","Tuesday","6","0","0","","SGM133C"
"","","","","Lab","17344R","001","12:30-3:20pm","Wednesday","6","0","0","","SGM133C"
"","","","","Lab","17346R","001","4:00-6:50pm","Wednesday","6","0","0","","SGM133C"
"CHEM-204Lg","Pandemics Shaping Our World: Past, Present and Future","","4.0 units","Lecture","17347R","001","11:00-12:20pm","Tue, Thu","75","0","0","Charles Mc Kenna","ZHS252"
"","","","","Lab","17351R","001","2:00-3:50pm","Tuesday","10","0","0","","SGM307"
"","","","","Lab","17353R","001","4:00-5:50pm","Monday","10","0","0","","SGM307"
"","","","","Lab","17354R","001","4:00-5:50pm","Wednesday","10","0","0","","SGM307"
"CHEM-205Lxg","Chemical Forensics: The Science, and Its Impact","","4.0 units","Lecture","17356R","001","1:00-1:50pm","MWF","90","0","0","Thomas Bertolini Rebecca Broyer","SOSB2"
"","","","","Lab","17358R","001","10:00-11:50am","Friday","10","0","0","","SGM307"
"","","","","Lab","17360R","001","2:00-3:50pm","Monday","10","0","0","","SGM307"
"","","","","Lab","17362R","001","2:00-3:50pm","Wednesday","10","0","0","","SGM307"
"","","","","Lab","17364R","001","2:00-3:50pm","Thursday","10","0","0","","SGM307"
"","","","","Lab","17366R","001","4:00-5:50pm","Tuesday","10","0","0","","SGM307"
"","","","","Lab","17368R","001","4:00-5:50pm","Thursday","10","0","0","","SGM307"
"CHEM-250x","Organic Chemistry Tutorial A","P","2.0 units","Lecture","17371D","001","2:00-3:20pm","Monday","20","0","0","Rebecca Broyer","SGM226"
"CHEM-290aL","Special Laboratory","","1.0 unit","Lecture-Lab","17372D","001","TBA","","10","0","0","","OFFICE"
"CHEM-290bL","Special Laboratory","P","1.0 unit","Lecture-Lab","17374D","001","TBA","","5","0","0","","OFFICE"
"CHEM-290cL","Special Laboratory","P","1.0 unit","Lecture-Lab","17376D","001","TBA","","5","0","0","","OFFICE"
"CHEM-290dL","Special Laboratory","P","1.0 unit","Lecture-Lab","17378D","001","TBA","","5","0","0","","OFFICE"
"CHEM-292","Supervised Research","","2.0 units, max 4","Lecture","17380D","001","TBA","","10","0","0","","OFFICE"
"CHEM-294","Undergraduate Research Seminar","","1.0 units, max 4","Lecture","17382R","001","5:00-5:50pm","Thursday","75","0","0","Susumu Takahashi","ZHS352"
"CHEM-300L","Analytical Chemistry","P","4.0 units","Lecture-Discussion","17385D","001","10:00-10:50am","MWF","60","0","0","Michael Inkpen","GFS101"
"","","","","Lab","17386R","001","2:00-5:50pm","Monday","6","0","0","","SGM142"
"","","","","Lab","17388R","001","2:00-5:50pm","Tuesday","6","0","0","","SGM142"
"","","","","Lab","17390R","001","2:00-5:50pm","Wednesday","6","0","0","","SGM142"
"","","","","Lab","17392R","001","2:00-5:50pm","Friday","6","0","0","","SGM142"
"CHEM-322aL","Organic Chemistry","P","4.0 units","Lecture","17394D","001","9:00-9:50am","MWF","175","0","0","Stuart Moon","SGM124"
"","","","","Lecture","17396D","001","1:00-1:50pm","MWF","175","0","0","Kyung Jung","SGM124"
"","","","","Discussion","17398R","001","12:00-12:50pm","Tuesday","200","0","0","","SGM124"
"","","","","Discussion","17400R","001","1:00-1:50pm","Tuesday","200","0","0","","SGM124"
"","","","","Quiz","17401R","001","3:30-4:50pm","Wednesday","450","0","0","","SGM123"
"","","","","Lab","17408D","001","9:30-12:20pm","Thursday","6","0","0","","SGM209"
"","","","","Lab","17410R","001","9:30-12:20pm","Thursday","6","0","0","","SGM209"
"","","","","Lab","17412D","001","10:00-12:50pm","Monday","6","0","0","","SGM209"
"","","","","Lab","17414R","001","10:00-12:50pm","Monday","6","0","0","","SGM209"
"","","","","Lab","17416R","001","10:00-12:50pm","Monday","6","0","0","","SGM204"
"","","","","Lab","17418R","001","10:00-12:50pm","Monday","6","0","0","","SGM204"
"","","","","Lab","17420R","001","10:00-12:50pm","Tuesday","6","0","0","","SGM204"
"","","","","Lab","17422R","001","10:00-12:50pm","Tuesday","6","0","0","","SGM204"
"","","","","Lab","17424R","001","10:00-12:50pm","Wednesday","6","0","0","","SGM209"
"","","","","Lab","17426R","001","10:00-12:50pm","Wednesday","6","0","0","","SGM209"
"","","","","Lab","17428R","001","10:00-12:50pm","Wednesday","6","0","0","","SGM209"
"","","","","Lab","17430R","001","10:00-12:50pm","Wednesday","6","0","0","","SGM209"
"","","","","Lab","17433R","001","12:30-3:20pm","Thursday","6","0","0","","SGM204"
"","","","","Lab","17434R","001","12:30-3:20pm","Thursday","6","0","0","","SGM209"
